,data_point,test_time,date_time,step_time,step_index,cycle_index,current,voltage,charge_capacity,discharge_capacity,charge_energy,discharge_energy,_dv/dt,internal_resistance,temperature,aux_voltage,date_time_iso,time_since_cycle_start
46400,46400,180407.234375,1535683584.0,155.79420471191406,6,58,3.93082046508789,3.5039873123168945,0.82984322,0.0,2.8671639,0.0,0.0002746582,,31.3147029876709,,2018-08-31T02:46:24+00:00,8.533333333333333
46500,46500,180879.453125,1535684096.0,421.1379089355469,8,58,1.099949836730957,3.445657730102539,1.0085938,1.6000531e-10,3.4827747,5.4701466e-10,0.00033187866,,31.1975040435791,,2018-08-31T02:54:56+00:00,17.066666666666666
46600,46600,181378.171875,1535684608.0,919.8646850585938,8,58,0.0961318537592887,3.5999984741210938,1.0791702,1.791066e-08,3.7315314,6.4120826e-08,-1.2397766e-05,,31.18319129943848,,2018-08-31T03:03:28+00:00,25.6
46700,46700,181712.265625,1535684864.0,158.82229614257812,10,58,-4.399946689605713,3.1693220138549805,1.0820495,0.19374284,3.7418969,0.62120581,-0.0002117157,,31.196680068969727,,2018-08-31T03:07:44+00:00,29.866666666666667
46800,46800,182213.484375,1535685376.0,660.0347290039062,10,58,-4.400035381317139,3.035497665405273,1.0820495,0.80631405,3.7418969,2.5284266,-0.00059890747,,31.33856964111328,,2018-08-31T03:16:16+00:00,38.4
46900,46900,182424.765625,1535685632.0,871.3162231445312,10,58,-4.400003910064697,2.145641326904297,1.0820495,1.0638753,3.7418969,3.2720513,-0.060923576,,31.35042381286621,,2018-08-31T03:20:32+00:00,42.66666666666666
47000,47000,182689.234375,1535685888.0,1.419600009918213,3,59,6.163932800292969,2.77741813659668,0.0015349184,0.0,0.0041056885,0.0,0.47410965,,31.346275329589844,,2018-08-31T03:24:48+00:00,0.0
47100,47100,182897.625,1535686144.0,80.89309692382812,4,59,6.598834991455078,3.504505157470703,0.36787385,0.0,1.2512974,0.0,0.00035476685,,31.33796501159668,,2018-08-31T03:29:04+00:00,4.266666666666667
47200,47200,183309.546875,1535686528.0,15.437800407409668,8,59,1.0999202728271484,3.41811752319336,0.8846429,0.0,3.0591774,0.0,-0.00082492828,,31.292409896850582,,2018-08-31T03:35:28+00:00,10.666666666666666
47300,47300,183810.609375,1535687040.0,516.5023193359375,8,59,1.0999164581298828,3.4921226501464844,1.0377239,0.0,3.5837638,0.0,0.00084590912,,31.191835403442383,,2018-08-31T03:44:00+00:00,19.2
47400,47400,184309.265625,1535687552.0,1015.1558837890624,8,59,0.0665492266416549,3.6000118255615234,1.0809102,7.6783735e-09,3.7378623,2.7503221e-08,-3.0517578e-05,,31.18666648864746,,2018-08-31T03:52:32+00:00,27.73333333333333
47500,47500,184637.671875,1535687808.0,258.0205993652344,10,59,-4.399999141693115,3.151559829711914,1.0818759,0.31501749,3.7413392,1.0045488,-0.00020980835,,31.25791358947754,,2018-08-31T03:56:48+00:00,32.0
47600,47600,185138.78125,1535688320.0,759.1314697265625,10,59,-4.399886608123779,2.9592456817626958,1.0818759,0.92741787,3.7413392,2.892271,-0.0012702942,,31.311767578125,,2018-08-31T04:05:20+00:00,40.53333333333333
47700,47700,185277.703125,1535688448.0,898.055908203125,10,59,-1.1461827754974363,1.9999656677246092,1.0818759,1.0749732,3.7413392,3.2945781,-6.7710876e-05,,31.312707901000977,,2018-08-31T04:07:28+00:00,42.66666666666666
47800,47800,185520.140625,1535688704.0,8.17549991607666,3,60,6.15972900390625,3.0218400955200195,0.013449931,4.7679464e-08,0.038837206,9.9241511e-08,0.024822235,,31.26862907409668,,2018-08-31T04:11:44+00:00,0.0
47900,47900,185806.84375,1535688960.0,45.69770050048828,5,60,5.279804229736328,3.49228572845459,0.50659353,4.7679464e-08,1.7368509,9.9241511e-08,0.00024223328,,31.2418212890625,,2018-08-31T04:16:00+00:00,4.266666666666667
48000,48000,186253.921875,1535689472.0,135.63800048828125,8,60,1.0998830795288086,3.407247543334961,0.92139471,4.7679464e-08,3.1843548,9.9241511e-08,9.9182129e-05,,31.265287399291992,,2018-08-31T04:24:32+00:00,12.8
48100,48100,186752.609375,1535689984.0,634.323486328125,8,60,0.6747767329216003,3.599994659423828,1.0663375,4.7679464e-08,3.6853793,9.9241511e-08,-1.7166138e-05,,31.247045516967773,,2018-08-31T04:33:04+00:00,21.33333333333333
48200,48200,187207.453125,1535690368.0,0.393200010061264,10,60,-2.9477758407592773,3.5330886840820312,1.0819031,8.7815388e-06,3.7414155,3.1439773e-05,-0.0082950592,,31.13861083984375,,2018-08-31T04:39:28+00:00,27.73333333333333
48300,48300,187591.015625,1535690752.0,383.9534912109375,10,60,-4.399860858917236,3.1243467330932617,1.0819031,0.46885037,3.7414155,1.4873308,-0.00025272369,,31.256328582763672,,2018-08-31T04:45:52+00:00,34.13333333333333
48400,48400,188047.09375,1535691264.0,840.0269165039062,10,60,-4.3997015953063965,2.718356132507324,1.0819031,1.0263311,3.7414155,3.1762159,-0.0067644119,,31.293886184692383,,2018-08-31T04:54:24+00:00,42.66666666666666
48500,48500,188225.5,1535691392.0,1018.4317016601562,10,60,-0.1831970810890197,1.999995231628418,1.0819031,1.080572,3.7414155,3.3054514,0.00012302399,,31.273067474365234,,2018-08-31T04:56:32+00:00,44.8
48600,48600,188366.75,1535691520.0,26.158100128173828,3,61,6.160816192626953,3.265859603881836,0.044240009,5.0014905e-11,0.13626014,1.0402184e-10,0.0088319778,,31.23192405700684,,2018-08-31T04:58:40+00:00,0.0
48700,48700,188740.28125,1535691904.0,0.164000004529953,6,61,1.066059112548828,3.447751998901367,0.66011792,5.0014905e-11,2.2750723,1.0402184e-10,0.00023460388,,31.217348098754883,,2018-08-31T05:05:04+00:00,6.4
48800,48800,189197.890625,1535692416.0,250.9741058349609,8,61,1.1000003814697266,3.418233871459961,0.95665795,5.0014905e-11,3.3048804,1.0402184e-10,0.00017547607,,31.182008743286133,,2018-08-31T05:13:36+00:00,14.933333333333334
48900,48900,189696.59375,1535692928.0,749.6713256835938,8,61,0.2319290190935135,3.599961280822754,1.0739398,5.0014905e-11,3.7129462,1.0402184e-10,7.6293945e-06,,31.19513320922852,,2018-08-31T05:22:08+00:00,23.466666666666665
49000,49000,190049.734375,1535693312.0,13.019000053405762,10,61,-4.400228977203369,3.2887392044067383,1.0819442,0.015497491,3.7417624,0.052099977,-0.0074586868,,31.115781784057617,,2018-08-31T05:28:32+00:00,29.866666666666667
49100,49100,190534.859375,1535693696.0,498.13031005859375,10,61,-4.400015354156494,3.094219207763672,1.0819442,0.60848725,3.7417624,1.9214587,-0.00028133392,,31.213218688964844,,2018-08-31T05:34:56+00:00,36.266666666666666
49200,49200,190898.234375,1535694080.0,861.5120239257812,10,61,-4.400151252746582,2.486692428588867,1.0819442,1.0526228,3.7417624,3.2447276,-0.018012047,,31.16860580444336,,2018-08-31T05:41:20+00:00,42.66666666666666
49300,49300,191165.203125,1535694336.0,1128.48583984375,10,61,-0.0559918507933616,1.999961853027344,1.0819442,1.0821499,3.7417624,3.3081017,-2.2888184e-05,,31.220457077026367,,2018-08-31T05:45:36+00:00,46.93333333333333
49400,49400,191268.984375,1535694464.0,96.14720153808594,3,62,6.157295227050781,3.438681602478028,0.1639954,1.2227372e-08,0.54224205,2.5421681e-08,0.00091266632,,31.143861770629883,,2018-08-31T05:47:44+00:00,2.1333333333333333
49500,49500,191662.96875,1535694848.0,90.67269897460938,6,62,3.930194854736328,3.490443229675293,0.75873882,1.2227372e-08,2.6189632,2.5421681e-08,0.00020217896,,31.1783390045166,,2018-08-31T05:54:08+00:00,8.533333333333333
49600,49600,192135.515625,1535695360.0,356.231201171875,8,62,1.0997962951660156,3.4322423934936523,0.98891574,1.2227372e-08,3.4156587,2.5421681e-08,0.00017166138,,31.19492721557617,,2018-08-31T06:02:40+00:00,17.066666666666666
49700,49700,192630.125,1535695872.0,850.8530883789062,8,62,0.1287800967693328,3.600017547607422,1.0774478,1.2227372e-08,3.7258985,2.5421681e-08,6.6757202e-06,,31.189607620239254,,2018-08-31T06:11:12+00:00,25.6
49800,49800,192963.125,1535696128.0,94.95800018310548,10,62,-4.39997148513794,3.182071685791016,1.0819126,0.11568422,3.7419722,0.37331021,-0.00025367737,,31.14405632019043,,2018-08-31T06:15:28+00:00,29.866666666666667
49900,49900,193464.28125,1535696640.0,596.12060546875,10,62,-4.399872779846191,3.062314987182617,1.0819126,0.72813582,3.7419722,2.2896678,-0.00041770935,,31.026859283447266,,2018-08-31T06:24:00+00:00,38.4
50000,50000,193736.703125,1535696896.0,868.5394897460938,10,62,-4.39992618560791,2.281266212463379,1.0819126,1.060577,3.7419722,3.2629974,-0.038511276,,31.142168045043945,,2018-08-31T06:28:16+00:00,42.66666666666666
50100,50100,194008.1875,1535697152.0,0.428299993276596,3,63,4.4962921142578125,2.60640811920166,0.00012299707,0.0,0.00028087219,0.0,0.24218559,,31.051523208618164,,2018-08-31T06:32:32+00:00,0.0
50200,50200,194154.078125,1535697408.0,17.41550064086914,4,63,6.59918212890625,3.480881690979004,0.25143674,0.0,0.84486973,0.0,0.00055122375,,31.076608657836918,,2018-08-31T06:36:48+00:00,4.266666666666667
50300,50300,194603.234375,1535697792.0,195.99029541015625,6,63,3.932205200195313,3.515852928161621,0.87368327,4.1770924e-09,3.0219948,1.4361054e-08,0.00030994415,,31.193603515625,,2018-08-31T06:43:12+00:00,10.666666666666666
50400,50400,195075.640625,1535698304.0,461.45941162109375,8,63,1.100111961364746,3.460243225097656,1.0209904,4.1770924e-09,3.5266497,1.4361054e-08,0.00043106079,,31.136064529418945,,2018-08-31T06:51:44+00:00,19.2
50500,50500,195574.078125,1535698816.0,959.8967895507812,8,63,0.0814749076962471,3.600022315979004,1.0798692,4.1770924e-09,3.7351744,1.4361054e-08,3.0517578e-05,,31.085771560668945,,2018-08-31T07:00:16+00:00,27.73333333333333
50600,50600,195903.953125,1535699072.0,196.7884063720703,10,63,-4.400111675262451,3.1621294021606445,1.0818936,0.24009456,3.7424624,0.76785356,-0.00024414063,,31.017696380615234,,2018-08-31T07:04:32+00:00,32.0
50700,50700,196404.96875,1535699584.0,697.811279296875,10,63,-4.399773597717285,3.011804580688477,1.0818936,0.85249734,3.7424624,2.6675191,-0.00068378448,,31.02647399902344,,2018-08-31T07:13:04+00:00,40.53333333333333
50800,50800,196578.984375,1535699840.0,871.82568359375,10,63,-4.399932861328125,2.0658912658691406,1.0818936,1.0651383,3.7424624,3.272716,-0.066235542,,31.084455490112305,,2018-08-31T07:17:20+00:00,44.8
50900,50900,196847.828125,1535700096.0,2.7709999084472656,3,64,6.16009521484375,2.851883888244629,0.0030940326,0.0,0.0084556323,0.0,0.0662117,,31.04423713684082,,2018-08-31T07:21:36+00:00,0.0
51000,51000,197089.84375,1535700352.0,115.91400146484376,4,64,6.600959777832031,3.5170040130615234,0.43195891,0.0,1.4766638,0.0,0.00029087067,,31.068389892578125,,2018-08-31T07:25:52+00:00,4.266666666666667
51100,51100,197501.875,1535700736.0,50.47330093383789,8,64,1.100041389465332,3.405967712402344,0.89539742,0.0,3.0966215,0.0,-0.00016403198,,31.188047409057617,,2018-08-31T07:32:16+00:00,10.666666666666666
51200,51200,198003.03125,1535701248.0,551.6340942382812,8,64,1.1002769470214844,3.5320558547973637,1.0485269,0.0,3.6225207,0.0,0.0014743805,,31.103286743164062,,2018-08-31T07:40:48+00:00,19.2
51300,51300,198501.671875,1535701760.0,1050.2742919921875,8,64,0.060354795306921,3.600003242492676,1.0813274,0.0,3.7402174,0.0,3.6239624e-05,,31.064001083374023,,2018-08-31T07:49:20+00:00,27.73333333333333
51400,51400,198832.34375,1535702016.0,292.5646057128906,10,64,-4.400161743164063,3.143954277038574,1.0817893,0.35720339,3.7418797,1.1371108,-0.00023365021,,31.01618003845215,,2018-08-31T07:53:36+00:00,32.0
51500,51500,199332.984375,1535702528.0,793.1964721679688,10,64,-4.399921417236328,2.8973093032836914,1.0817893,0.96904171,3.7418797,3.0130262,-0.0023031235,,31.009910583496094,,2018-08-31T08:02:08+00:00,40.53333333333333
51600,51600,199462.5625,1535702656.0,922.7758178710938,10,64,-0.8227437138557434,1.9999752044677732,1.0817893,1.0767473,3.7418797,3.2954936,-7.724762e-05,,31.03639030456543,,2018-08-31T08:04:16+00:00,42.66666666666666
51700,51700,199687.390625,1535702912.0,8.979299545288086,3,65,6.1607208251953125,3.040826797485352,0.014889809,0.0,0.043216225,0.0,0.022810936,,31.029037475585938,,2018-08-31T08:08:32+00:00,0.0
51800,51800,199983.28125,1535703168.0,55.686500549316406,5,65,5.280887603759766,3.495497703552246,0.52126515,0.0,1.7886553,0.0,0.00023078918,,31.153579711914062,,2018-08-31T08:12:48+00:00,4.266666666666667
51900,51900,200430.359375,1535703680.0,145.6199951171875,8,65,1.09979248046875,3.4083251953125,0.92444003,0.0,3.1955922,0.0,4.1007996e-05,,31.18711471557617,,2018-08-31T08:21:20+00:00,12.8
52000,52000,200929.0625,1535704192.0,644.3292846679688,8,65,0.6125097870826721,3.6000194549560547,1.0672199,0.0,3.6894944,0.0,-2.1934509e-05,,31.1219425201416,,2018-08-31T08:29:52+00:00,21.33333333333333
52100,52100,201380.265625,1535704576.0,0.2833000123500824,10,65,-2.068234920501709,3.5538291931152344,1.0818406,0.0,3.7421293,0.0,-0.0057697296,,30.974069595336918,,2018-08-31T08:36:16+00:00,27.73333333333333
52200,52200,201751.75,1535704960.0,371.7619934082031,10,65,-4.3998332023620605,3.1262073516845703,1.0818406,0.45403674,3.7421293,1.4406545,-0.00025558472,,30.951385498046875,,2018-08-31T08:42:40+00:00,34.13333333333333
52300,52300,202215.234375,1535705472.0,835.252685546875,10,65,-4.399932861328125,2.737870216369629,1.0818406,1.0204488,3.7421293,3.1583157,-0.0060062408,,31.08060646057129,,2018-08-31T08:51:12+00:00,42.66666666666666
52400,52400,202382.859375,1535705600.0,1002.8704223632812,10,65,-0.2519027888774872,1.9999771118164065,1.0818406,1.0800029,3.7421293,3.3016288,1.2397766e-05,,31.207725524902344,,2018-08-31T08:53:20+00:00,44.8
52500,52500,202539.546875,1535705728.0,21.408300399780277,3,66,6.162624359130859,3.222753524780273,0.036210522,0.0,0.11021575,0.0,0.010762215,,31.127758026123047,,2018-08-31T08:55:28+00:00,0.0
52600,52600,202908.28125,1535706112.0,141.01890563964844,5,66,5.278377532958984,3.5163936614990234,0.64643288,0.0,2.2274318,0.0,0.00027561188,,31.233304977416992,,2018-08-31T09:01:52+00:00,6.4
52700,52700,203355.28125,1535706496.0,230.87229919433597,8,66,1.1002960205078125,3.416372299194336,0.95045203,1.258002e-09,3.284307,4.3262105e-09,0.00013828278,,31.162742614746094,,2018-08-31T09:08:16+00:00,12.8
52800,52800,203853.859375,1535707008.0,729.4454956054688,8,66,0.2777652740478515,3.59999942779541,1.0728328,2.3825743e-08,3.7096508,8.514737e-08,-1.9073486e-06,,31.04649353027344,,2018-08-31T09:16:48+00:00,21.33333333333333
52900,52900,204222.03125,1535707392.0,7.96560001373291,10,66,-4.400168895721436,3.331888198852539,1.0817059,0.0094085811,3.7415941,0.031954546,-0.011616707,,30.93499565124512,,2018-08-31T09:23:12+00:00,27.73333333333333
53000,53000,204690.140625,1535707904.0,476.0744018554688,10,66,-4.399631977081299,3.099093437194824,1.0817059,0.58149034,3.7415941,1.8373853,-0.00028705597,,30.94757652282715,,2018-08-31T09:31:44+00:00,36.266666666666666
53100,53100,205072.0625,1535708288.0,857.9954833984375,10,66,-4.400074481964111,2.5268783569335938,1.0817059,1.0483437,3.7415941,3.2320035,-0.014389038,,31.121416091918945,,2018-08-31T09:38:08+00:00,42.66666666666666
53200,53200,205327.0625,1535708544.0,1112.9979248046875,10,66,-0.067499540746212,2.000025749206543,1.0817059,1.0817201,3.7415941,3.3047788,1.335144e-05,,31.12479591369629,,2018-08-31T09:42:24+00:00,46.93333333333333
53300,53300,205423.890625,1535708672.0,70.64839935302734,3,67,6.161365509033203,3.4148550033569336,0.12038232,3.2981148e-08,0.39285311,6.8470037e-08,0.001121521,,31.14710998535156,,2018-08-31T09:44:32+00:00,2.1333333333333333
53400,53400,205823.53125,1535709056.0,70.79940032958984,6,67,3.930274963378906,3.486968994140625,0.73701209,3.7173077e-08,2.5434992,8.2787892e-08,0.0001745224,,31.25891876220703,,2018-08-31T09:50:56+00:00,8.533333333333333
53500,53500,206296.015625,1535709440.0,336.4219055175781,8,67,1.1000165939331057,3.429300308227539,0.98274207,3.7173077e-08,3.394871,8.2787892e-08,0.00016784668,,31.2435359954834,,2018-08-31T09:57:20+00:00,14.933333333333334
53600,53600,206794.21875,1535709952.0,834.6129150390625,8,67,0.1404465585947036,3.5999956130981445,1.0767498,3.7173077e-08,3.7238164,8.2787892e-08,-2.0980835e-05,,30.99238967895508,,2018-08-31T10:05:52+00:00,23.466666666666665
53700,53700,207127.140625,1535710336.0,79.44889831542969,10,67,-4.399959564208984,3.185702323913574,1.0816324,0.096713401,3.741394,0.31286144,-0.00030612946,,30.97522735595703,,2018-08-31T10:12:16+00:00,29.866666666666667
53800,53800,207627.953125,1535710848.0,580.2581787109375,10,67,-4.40016508102417,3.067315101623535,1.0816324,0.70868999,3.741394,2.2296131,-0.00037479401,,30.958227157592773,,2018-08-31T10:20:48+00:00,38.4
53900,53900,207914.859375,1535711104.0,867.1627807617188,10,67,-4.400115489959717,2.3133983612060547,1.0816324,1.0587587,3.741394,3.2572322,-0.033320427,,31.06643295288086,,2018-08-31T10:25:04+00:00,42.66666666666666
54000,54000,208179.484375,1535711360.0,0.3080999851226806,3,68,3.201576232910156,2.4446935653686523,3.9653765e-09,0.0,8.2426546e-09,0.0,0.013575554,,31.09856414794922,,2018-08-31T10:29:20+00:00,0.0
54100,54100,208308.609375,1535711488.0,0.4848000109195709,4,68,5.473453521728516,3.4462461471557617,0.22010717,0.0,0.73590362,0.0,0.00053596497,,31.157331466674805,,2018-08-31T10:31:28+00:00,2.1333333333333333
54200,54200,208744.796875,1535712000.0,166.13929748535156,6,68,3.932308197021485,3.507513999938965,0.84116423,0.0,2.9075067,0.0,0.00028324127,,31.156816482543945,,2018-08-31T10:40:00+00:00,10.666666666666666
54300,54300,209212.046875,1535712384.0,426.5372924804688,8,68,1.0999717712402344,3.447798728942871,1.0102589,0.0,3.4892759,0.0,0.00028038025,,31.152633666992188,,2018-08-31T10:46:24+00:00,17.066666666666666
54400,54400,209710.296875,1535712896.0,924.7930908203124,8,68,0.0937528908252716,3.599966049194336,1.0790484,0.0,3.7318964,0.0,-4.7683716e-06,,30.974445343017575,,2018-08-31T10:54:56+00:00,25.6
54500,54500,210043.984375,1535713280.0,169.6584930419922,10,68,-4.399641513824463,3.1664724349975586,1.0816846,0.20700195,3.7413867,0.6630497,-0.00016880035,,30.92163848876953,,2018-08-31T11:01:20+00:00,32.0
54600,54600,210545.03125,1535713792.0,670.7059936523438,10,68,-4.3999433517456055,3.0270395278930664,1.0816846,0.81939995,3.7413867,2.5670223,-0.00062084198,,31.081581115722656,,2018-08-31T11:09:52+00:00,40.53333333333333
54700,54700,210745.0,1535713920.0,870.6732177734375,10,68,-4.400134086608887,2.1209497451782227,1.0816846,1.0626087,3.7413867,3.2656546,-0.056119919,,31.129865646362305,,2018-08-31T11:12:00+00:00,42.66666666666666
54800,54800,211015.125,1535714176.0,1.4112000465393066,3,69,6.161781311035156,2.777742385864258,0.0017828379,1.45128e-09,0.0047935494,3.0135052e-09,0.29234982,,31.119319915771484,,2018-08-31T11:16:16+00:00,0.0
54900,54900,211223.6875,1535714432.0,80.99659729003906,4,69,6.602840423583984,3.5056610107421875,0.36816064,1.45128e-09,1.2526801,3.0135052e-09,0.00038433075,,31.216432571411133,,2018-08-31T11:20:32+00:00,4.266666666666667
55000,55000,211635.5,1535714816.0,15.463299751281738,8,69,1.1005182266235352,3.418710708618164,0.88464481,1.45128e-09,3.0600429,3.0135052e-09,-0.00083732605,,31.23338890075684,,2018-08-31T11:26:56+00:00,10.666666666666666
55100,55100,212136.71875,1535715328.0,516.6737060546875,8,69,1.100139617919922,3.493408203125,1.0377909,1.45128e-09,3.5849421,3.0135052e-09,0.00083637238,,31.110742568969727,,2018-08-31T11:35:28+00:00,19.2
55200,55200,212635.078125,1535715840.0,1015.0338134765624,8,69,0.0669142827391624,3.599994659423828,1.0806247,1.9078037e-08,3.7378099,6.6138369e-08,9.5367432e-06,,30.96132469177246,,2018-08-31T11:44:00+00:00,27.73333333333333
55300,55300,212970.0,1535716224.0,263.38238525390625,10,69,-4.399743556976318,3.149154663085937,1.081588,0.32151744,3.7412779,1.0246516,-0.00016498566,,30.938451766967773,,2018-08-31T11:50:24+00:00,34.13333333333333
55400,55400,213471.140625,1535716736.0,764.5205078125,10,69,-4.399810791015625,2.9455928802490234,1.081588,0.93406552,3.7412779,2.9100313,-0.0013837814,,31.096641540527344,,2018-08-31T11:58:56+00:00,42.66666666666666
55500,55500,213598.9375,1535716864.0,892.3233032226562,10,69,-1.288506031036377,1.9999265670776367,1.081588,1.0738286,3.7412779,3.2879803,2.7656555e-05,,31.16122817993164,,2018-08-31T12:01:04+00:00,44.8
55600,55600,213852.390625,1535717120.0,6.973800182342529,3,70,6.161144256591797,2.9936351776123047,0.011430853,6.8621887e-08,0.032780644,1.4246771e-07,0.027574539,,31.10920143127441,,2018-08-31T12:05:20+00:00,2.1333333333333333
55700,55700,214120.296875,1535717376.0,25.674299240112305,5,70,5.279060363769531,3.4894027709960938,0.47725239,6.8621887e-08,1.6349971,1.4246771e-07,0.00014305115,,31.157808303833008,,2018-08-31T12:09:36+00:00,6.4
55800,55800,214572.546875,1535717760.0,120.81079864501952,8,70,1.0996789932250977,3.40659236907959,0.91685021,6.8621887e-08,3.169827,1.4246771e-07,8.392334e-05,,31.164854049682617,,2018-08-31T12:16:00+00:00,12.8
55900,55900,215070.859375,1535718272.0,619.1259765625,8,70,0.7838940024375916,3.6000003814697266,1.0644568,6.8621887e-08,3.6796894,1.4246771e-07,-5.7220459e-06,,30.923385620117188,,2018-08-31T12:24:32+00:00,21.33333333333333
56000,56000,215538.953125,1535718784.0,0.1767999976873397,10,70,-1.231858253479004,3.572460174560547,1.08149,8.4190851e-06,3.7410092,3.0107753e-05,-0.0059146881,,30.82784652709961,,2018-08-31T12:33:04+00:00,29.866666666666667
56100,56100,215906.78125,1535719168.0,368.0039978027344,10,70,-4.3996171951293945,3.12648868560791,1.08149,0.44942114,3.7410092,1.4259783,-0.00026702881,,30.985137939453125,,2018-08-31T12:39:28+00:00,36.266666666666666
56200,56200,216372.09375,1535719552.0,833.3126220703125,10,70,-4.400414943695068,2.7423019409179688,1.08149,1.0181479,3.7410092,3.1509421,-0.0059089661,,31.114336013793945,,2018-08-31T12:45:52+00:00,42.66666666666666
56300,56300,216536.234375,1535719680.0,997.4622192382812,10,70,-0.2629751861095428,2.000004768371582,1.08149,1.079558,3.7410092,3.2990074,9.5367432e-07,,31.11605834960937,,2018-08-31T12:48:00+00:00,44.8
56400,56400,216695.6875,1535719936.0,18.563800811767575,3,71,6.1592864990234375,3.19161319732666,0.03125063,4.0908166e-08,0.094337054,8.4964455e-08,0.012381554,,31.06555938720703,,2018-08-31T12:52:16+00:00,0.0
56500,56500,217052.34375,1535720320.0,126.0199966430664,5,71,5.280391693115234,3.5127830505371094,0.62443316,4.0908166e-08,2.150269,8.4964455e-08,0.00031089783,,31.18466567993164,,2018-08-31T12:58:40+00:00,6.4
56600,56600,217499.453125,1535720704.0,215.92550659179688,8,71,1.0998878479003906,3.4151105880737305,0.94595939,4.8924328e-08,3.269207,1.1252472e-07,8.9645386e-05,,31.11473655700684,,2018-08-31T13:05:04+00:00,12.8
56700,56700,217997.609375,1535721216.0,714.0797119140625,8,71,0.3258252441883087,3.599993705749512,1.0718831,4.8924328e-08,3.7065501,1.1252472e-07,3.1471252e-05,,30.90564346313477,,2018-08-31T13:13:36+00:00,21.33333333333333
56800,56800,218376.078125,1535721600.0,4.895599842071533,10,71,-4.40022087097168,3.371297836303711,1.0814497,0.0056228158,3.7409902,0.019263977,-0.017847061,,30.84769821166992,,2018-08-31T13:20:00+00:00,27.73333333333333
56900,56900,218827.6875,1535721984.0,456.518798828125,10,71,-4.399820327758789,3.103682518005371,1.0814497,0.55756027,3.7409902,1.7627757,-0.00031757355,,30.90947532653809,,2018-08-31T13:26:24+00:00,34.13333333333333
57000,57000,219225.640625,1535722368.0,854.4589233398438,10,71,-4.400188446044922,2.562861442565918,1.0814497,1.0439622,3.7409902,3.2193801,-0.012218475,,31.085243225097656,,2018-08-31T13:32:48+00:00,40.53333333333333
57100,57100,219463.765625,1535722624.0,1092.5911865234375,10,71,-0.0780451297760009,2.0000038146972656,1.0814497,1.0813037,3.7409902,3.3020523,-1.335144e-05,,31.098552703857425,,2018-08-31T13:37:04+00:00,44.8
57200,57200,219587.953125,1535722752.0,80.20490264892578,3,72,6.157848358154297,3.4246768951416016,0.13669702,0.0,0.44863945,0.0,0.0010213852,,31.04574584960937,,2018-08-31T13:39:12+00:00,0.0
57300,57300,219988.0,1535723136.0,80.80439758300781,6,72,3.929901123046875,3.489130973815918,0.74795753,0.0,2.5817916,0.0,0.0002155304,,31.16200065612793,,2018-08-31T13:45:36+00:00,6.4
57400,57400,220460.203125,1535723648.0,346.1200866699219,8,72,1.1002082824707031,3.4311599731445312,0.98573172,0.0,3.4053066,0.0,0.00018978119,,31.0305290222168,,2018-08-31T13:54:08+00:00,14.933333333333334
57500,57500,220958.671875,1535724160.0,844.589599609375,8,72,0.1324182003736496,3.600029945373535,1.0769913,0.0,3.7249084,0.0,2.7656555e-05,,30.84087562561035,,2018-08-31T14:02:40+00:00,23.466666666666665
57600,57600,221289.203125,1535724544.0,90.64849853515624,10,72,-4.40009069442749,3.1819162368774414,1.0815195,0.11041349,3.74121,0.35641688,-0.00024700165,,30.83476448059082,,2018-08-31T14:09:04+00:00,29.866666666666667
57700,57700,221790.28125,1535725056.0,591.7247924804688,10,72,-4.399993419647217,3.062190055847168,1.0815195,0.72286123,3.74121,2.2725315,-0.00041389465,,31.010520935058597,,2018-08-31T14:17:36+00:00,38.4
57800,57800,222065.734375,1535725312.0,867.1774291992188,10,72,-4.400241851806641,2.285572052001953,1.0815195,1.0589156,3.74121,3.2559056,-0.036626816,,31.09407615661621,,2018-08-31T14:21:52+00:00,42.66666666666666
57900,57900,222333.421875,1535725568.0,0.4848999977111816,3,73,5.1132354736328125,2.653029441833496,0.0,3.8912944e-08,0.0,8.0833509e-08,0.040113449,,31.13006401062012,,2018-08-31T14:26:08+00:00,0.0
58000,58000,222497.671875,1535725696.0,35.8291015625,4,73,6.599334716796875,3.4893293380737305,0.2851527,3.8912944e-08,0.96231818,8.0833509e-08,0.00039958954,,31.17340850830078,,2018-08-31T14:28:16+00:00,2.1333333333333333
58100,58100,222934.203125,1535726080.0,201.73699951171875,6,73,3.931243896484375,3.5179901123046875,0.88006568,3.8912944e-08,3.0444164,8.0833509e-08,0.00027179718,,31.182615280151367,,2018-08-31T14:34:40+00:00,8.533333333333333
58200,58200,223410.8125,1535726592.0,471.4861145019531,8,73,1.1003894805908203,3.465460777282715,1.0240463,3.8912944e-08,3.5372519,8.0833509e-08,0.00051116943,,30.94367218017578,,2018-08-31T14:43:12+00:00,17.066666666666666
58300,58300,223908.96875,1535727104.0,969.6384887695312,8,73,0.0785377100110054,3.599974632263184,1.0796473,3.8912944e-08,3.734441,8.0833509e-08,-2.1934509e-05,,30.84336853027344,,2018-08-31T14:51:44+00:00,25.6
58400,58400,224239.203125,1535727488.0,214.1667938232422,10,73,-4.400080680847168,3.1579418182373047,1.0813651,0.26137093,3.7406256,0.83485335,-0.00017738342,,30.952634811401367,,2018-08-31T14:58:08+00:00,32.0
